order_id,user_id,amount,quantity,created_at,status
A2427,0271,355.99,2,2025-08-09T10:28:00Z,refund
A1230,0686,8.52,8,2025-03-08T20:48:00Z,
A1923,0225,347.36,9,2025-02-11T02:02:00Z,Paid
A3989,0937,13.63,7,2025-07-13T07:37:00Z,refund
A0417,0511,412.28,,2025-11-11T02:46:00Z,paid
A0691,0239,,4,2025-11-20T07:57:00Z,paid
A1905,0538,485.47,3,2025-11-18T10:47:00Z,Refunded
A2898,0452,,6,2025-03-25T16:40:00Z,refunded
A1480,0394,259.4,8,2025-10-28T14:41:00Z,PAID
A0133,0568,31.57,5,2025-03-19T03:44:00Z,refunded
A2546,0758,398.24,5,2025-01-23T18:56:00Z,Paid
A2348,0907,372.0,3,2025-10-05T08:43:00Z,PAID
A3911,0823,,7,2025-02-07T21:12:00Z,refund
A3175,0782,,2,2025-11-15T12:07:00Z,Pending
A0955,0157,110.5,9,2025-09-18T04:57:00Z,refunded
A4233,0834,456.88,3,2025-03-06T11:33:00Z,refund
A3953,0767,231.05,1,2025-01-09T21:06:00Z,refunded
A4345,0561,477.39,9,2025-10-01T23:43:00Z,PAID
A0287,0894,52.74,8,2025-03-27T00:55:00Z,Refunded
A0216,0819,365.04,4,2025-05-17T15:57:00Z,refunded
A2586,0996,270.38,1,2025-09-11T20:17:00Z,Refunded
A0637,0298,446.04,8,2025-01-25T11:03:00Z,
A1950,0411,330.49,6,,refunded
A0005,0701,276.14,,2025-06-08T18:32:00Z,paid
A0324,0878,162.09,5,2025-10-06T14:39:00Z,Paid
A3080,0849,497.88,2,2025-12-16T03:19:00Z,paid
A4693,0388,414.02,5,2025-11-06T19:08:00Z,refund
A1204,0314,,4,2025-02-25T04:00:00Z,PAID
A4987,0462,491.65,5,2025-01-15T03:48:00Z,PAID
A3505,0339,257.71,1,2025-12-12T16:44:00Z,
A2318,0545,,9,2025-06-22T00:02:00Z,Paid
A2601,0080,,8,2025-02-18T11:42:00Z,
A2827,0570,83.82,,2025-06-21T17:56:00Z,Pending
A2830,0371,72.45,7,2025-04-23T22:50:00Z,Pending
A4579,0349,336.97,8,2025-12-17T17:31:00Z,refunded
A4007,0336,143.9,6,2025-05-05T04:08:00Z,Paid
A0581,0950,220.4,7,2025-02-09T00:52:00Z,Refunded
A0233,0122,69.47,,2025-01-15T16:29:00Z,refunded
A3094,0220,366.31,7,2025-02-19T23:34:00Z,Refunded
A3461,0476,423.05,2,2025-09-28T12:11:00Z,Pending
A2525,0104,,6,2025-03-23T16:32:00Z,Paid
A2439,0941,145.22,9,2025-09-21T20:05:00Z,refunded
A2015,0111,387.07,7,2025-07-22T00:40:00Z,Pending
A0017,0702,319.08,8,,Paid
A1800,0662,454.3,3,2025-10-12T22:21:00Z,Refunded
A0008,0659,82.27,8,2025-02-02T19:00:00Z,refunded
A1243,0603,130.88,7,2025-01-12T22:12:00Z,Refunded
A0876,0809,71.73,3,2025-06-29T18:48:00Z,paid
A0575,0246,381.18,5,2025-05-22T19:14:00Z,paid
A0213,0524,58.87,6,2025-11-16T16:10:00Z,refunded
A2109,0563,160.16,,2025-11-28T15:58:00Z,refunded
A0738,0963,96.99,,,Paid
A4033,0851,178.76,,2025-07-11T22:05:00Z,Refunded
A4902,0179,475.48,1,2025-06-13T22:32:00Z,Paid
A2049,0762,218.76,,2025-03-21T14:01:00Z,PAID
A4094,0498,317.98,8,2025-02-01T20:22:00Z,refund
A2987,0656,204.29,6,,refund
A1373,0142,,,2025-01-28T02:06:00Z,Paid
A0312,0233,22.53,1,2025-02-02T17:59:00Z,paid
A2270,0040,60.3,6,2025-03-12T07:01:00Z,PAID
A4131,0042,81.26,5,2025-12-14T13:26:00Z,Paid
A4386,0110,84.16,1,,refunded
A1682,0360,,,2025-04-07T00:40:00Z,refunded
A4184,0708,310.6,9,,Pending
A4214,0951,,8,2025-05-03T02:19:00Z,Pending
A2490,0353,355.74,7,2025-02-06T03:17:00Z,
A3700,0961,216.31,8,,paid
A2909,0029,270.74,6,2025-02-02T00:55:00Z,Paid
A0941,0383,249.4,6,2025-07-06T18:27:00Z,paid
A2688,0186,353.12,6,2025-03-06T14:50:00Z,refunded
A4994,0276,172.12,1,2025-10-15T01:03:00Z,Paid
A3521,0824,302.25,7,2025-08-31T05:01:00Z,Refunded
A0201,0421,255.09,9,2025-07-15T21:11:00Z,refunded
A0608,0611,377.89,1,2025-03-14T04:35:00Z,PAID
A2111,0816,179.55,9,2025-04-14T03:53:00Z,Paid
A1010,0996,121.49,1,2025-06-13T20:25:00Z,paid
A2210,0994,47.68,1,2025-04-11T06:57:00Z,PAID
A1402,0091,304.6,9,2025-10-17T02:30:00Z,PAID
A0690,0375,,5,2025-09-15T13:25:00Z,Pending
A3539,0295,387.26,2,,Paid
A3223,0016,441.24,4,2025-08-02T09:26:00Z,PAID
A2088,0410,459.84,5,2025-01-30T17:07:00Z,Refunded
A1367,0049,418.93,,2025-05-28T12:56:00Z,Refunded
A0613,0191,152.53,8,2025-06-06T19:18:00Z,paid
A2731,0713,219.05,6,2025-10-18T04:33:00Z,PAID
A0826,0828,,9,2025-08-29T22:24:00Z,refunded
A4612,0201,121.96,3,2025-12-08T16:35:00Z,Refunded
A0761,0994,,9,2025-08-08T11:37:00Z,Refunded
A3644,0961,121.11,6,2025-01-18T04:49:00Z,PAID
A0036,0347,192.4,8,2025-09-19T14:33:00Z,PAID
A4251,0097,300.56,8,2025-01-15T09:48:00Z,
A0530,0590,277.22,7,2025-02-27T18:50:00Z,refund
A0032,0707,439.6,3,2025-02-02T12:11:00Z,refunded
A0920,0531,100.31,4,,PAID
A3864,0893,298.39,8,2025-03-21T04:06:00Z,Pending
A4256,0035,455.61,4,2025-07-05T01:23:00Z,refunded
A3264,0682,291.75,3,2025-04-19T12:12:00Z,
A3216,0803,196.7,4,2025-08-23T18:52:00Z,refunded
A3404,0967,492.02,2,,Pending
A3322,0468,444.1,1,2025-05-12T07:54:00Z,PAID
A0178,0076,,,2025-01-06T13:51:00Z,Paid
A2281,0684,330.52,1,2025-05-11T11:15:00Z,Paid
A2859,0281,295.94,4,2025-01-17T18:06:00Z,Refunded
A1788,0107,192.66,7,2025-04-22T05:43:00Z,Pending
A4681,0770,34.1,4,2025-09-26T19:29:00Z,refund
A0669,0664,56.42,1,2025-09-27T11:21:00Z,refund
A2394,0746,31.46,7,2025-05-23T01:55:00Z,refund
A3213,0005,479.86,5,2025-07-14T21:06:00Z,
A0449,0219,439.02,,2025-07-11T16:33:00Z,Paid
A0688,0629,314.39,4,2025-10-18T11:57:00Z,Paid
A2864,0458,490.33,2,2025-03-13T22:01:00Z,PAID
A3785,0640,495.36,6,2025-07-10T08:39:00Z,Pending
A3534,0747,361.33,4,2025-12-08T00:35:00Z,PAID
A3720,0199,457.06,6,2025-12-18T01:16:00Z,
A0922,0831,320.56,1,2025-06-10T06:38:00Z,PAID
A2399,0704,403.78,7,2025-02-02T21:54:00Z,Refunded
A4705,0479,478.07,5,2025-11-23T03:30:00Z,paid
A0075,0254,400.84,,2025-09-11T15:14:00Z,PAID
A2983,0960,395.85,6,,refund
A1819,0550,326.87,9,2025-10-09T00:06:00Z,Paid
A0975,0999,303.4,7,2025-09-28T13:43:00Z,refund
A2639,0762,225.15,,2025-06-24T09:04:00Z,Refunded
A1272,0122,16.9,9,2025-09-02T05:08:00Z,refund
A1641,0225,436.02,8,2025-03-15T23:28:00Z,Refunded
A4649,0420,122.98,6,2025-09-08T10:32:00Z,Paid
A2591,0673,80.69,3,2025-04-29T18:58:00Z,paid
A1409,0004,368.81,,2025-02-21T14:03:00Z,PAID
A3529,0298,,3,2025-01-20T07:02:00Z,Refunded
A2010,0333,373.73,2,2025-07-09T12:23:00Z,refunded
A2879,0046,,8,2025-09-27T15:46:00Z,
A3378,0372,,5,,Paid
A0087,0659,,1,2025-04-23T02:21:00Z,Pending
A2644,0717,258.8,6,2025-08-05T23:29:00Z,Paid
A1981,0606,321.91,2,2025-06-03T06:54:00Z,PAID
A1620,0398,377.78,,2025-10-04T17:24:00Z,refund
A3783,0382,371.66,5,2025-10-13T15:23:00Z,paid
A0735,0688,487.2,6,,paid
A3287,0420,465.66,5,2025-01-22T06:11:00Z,Pending
A4450,0994,289.11,,2025-10-03T08:19:00Z,Refunded
A1099,0671,195.16,7,2025-05-20T06:43:00Z,Pending
A4218,0033,250.95,4,2025-01-02T08:46:00Z,
A2786,0820,196.12,6,,refund
A1632,0698,318.61,4,,Refunded
A3872,0105,399.01,9,2025-12-17T12:30:00Z,Paid
A2948,0305,,7,2025-11-26T10:22:00Z,PAID
A4461,0177,355.93,1,2025-06-29T12:51:00Z,Paid
A0068,0058,126.72,4,2025-09-09T02:29:00Z,
A0138,0695,98.7,,2025-03-31T08:19:00Z,refunded
A0950,0763,383.69,6,2025-08-04T22:10:00Z,
A4865,0472,137.16,9,,Pending
A3274,0429,237.4,9,2025-01-25T09:18:00Z,refund
A2449,0676,323.15,5,2025-03-11T10:31:00Z,refund
A2682,0787,231.53,3,2025-01-14T17:25:00Z,refund
A0629,0453,247.85,8,2025-03-01T15:53:00Z,Paid
A4596,0960,185.09,9,2025-12-21T07:53:00Z,Refunded
A2436,0665,473.96,3,2025-11-04T11:01:00Z,refunded
A4982,0081,456.94,5,2025-10-08T08:46:00Z,Pending
A2671,0356,498.88,8,2025-01-25T22:50:00Z,paid
A3066,0419,301.64,1,2025-12-17T22:44:00Z,Paid
A2430,0027,485.17,2,2025-05-31T09:50:00Z,PAID
A0839,0495,147.91,3,2025-09-08T20:06:00Z,Paid
A0462,0244,268.27,8,2025-08-09T19:59:00Z,Pending
A3007,0417,310.47,,2025-06-18T13:18:00Z,Paid
A2602,0716,471.42,9,2025-06-28T11:14:00Z,Paid
A1454,0238,323.6,7,2025-08-22T00:46:00Z,Refunded
A0577,0726,111.55,5,2025-05-28T13:09:00Z,
A0071,0847,80.78,6,2025-02-08T13:21:00Z,refunded
A3851,0581,445.63,3,2025-05-05T19:38:00Z,paid
A3932,0941,429.47,3,2025-06-19T05:20:00Z,Pending
A3960,0472,429.12,5,2025-10-20T21:56:00Z,refunded
A3592,0159,53.39,6,2025-12-20T00:33:00Z,
A1448,0261,485.97,3,2025-01-28T20:34:00Z,refund
A1510,0127,252.9,8,2025-05-13T12:27:00Z,Refunded
A0300,0401,86.07,9,2025-08-08T10:15:00Z,
A0899,0790,118.2,9,2025-04-19T09:26:00Z,paid
A3990,0102,202.63,5,2025-05-05T12:32:00Z,Paid
A2317,0628,374.29,1,2025-10-13T05:00:00Z,Pending
A4783,0654,102.78,5,2025-06-10T16:58:00Z,PAID
A0188,0246,47.25,2,2025-01-08T13:12:00Z,refund
A1263,0259,166.32,2,2025-08-15T04:11:00Z,paid
A2163,0417,50.53,9,2025-12-10T11:46:00Z,PAID
A3510,0348,274.23,6,2025-01-23T01:38:00Z,paid
A4053,0550,445.55,5,2025-10-05T13:54:00Z,paid
A1472,0266,136.84,2,2025-07-26T00:54:00Z,Pending
A4419,0294,130.44,5,2025-09-04T14:31:00Z,refund
A0290,0126,419.72,3,2025-09-04T02:54:00Z,
A2509,0462,56.82,4,,PAID
A3022,0230,141.33,6,2025-09-14T20:39:00Z,Paid
A1769,0192,408.7,1,2025-09-16T22:19:00Z,paid
A3279,0431,,,2025-09-05T22:24:00Z,paid
A3881,0195,,8,,
A2406,0680,72.11,9,2025-04-20T23:39:00Z,Refunded
A3229,0168,355.03,9,2025-12-17T17:01:00Z,
A4442,0874,96.95,9,2025-02-13T02:33:00Z,paid
A1931,0951,474.63,2,2025-08-04T07:35:00Z,
A0389,0654,433.33,9,2025-12-15T18:28:00Z,
A0041,0576,322.55,6,2025-10-22T17:21:00Z,refunded
A1793,0577,183.03,7,2025-04-23T21:33:00Z,
A3655,0084,49.65,1,2025-04-03T19:09:00Z,refunded
A2685,0663,224.48,8,2025-05-16T04:18:00Z,PAID
A4038,0817,118.08,6,2025-01-18T22:23:00Z,Refunded
A1044,0816,235.21,6,2025-06-23T18:23:00Z,Pending
A4801,0501,91.53,5,,refund
A0426,0258,457.48,1,2025-05-24T19:31:00Z,refunded
A2162,0154,131.77,3,2025-08-15T04:08:00Z,PAID
A2292,0163,255.5,9,2025-11-14T15:56:00Z,Refunded
A3837,0374,434.36,2,2025-06-01T04:02:00Z,Paid
A2867,0306,169.76,7,2025-10-10T06:08:00Z,refunded
A2279,0055,310.34,7,2025-01-30T20:45:00Z,
A3747,0440,22.32,2,2025-06-20T08:31:00Z,Pending
A2451,0671,466.12,7,,Refunded
A1925,0946,133.06,8,2025-01-21T13:13:00Z,refund
A3048,0682,358.52,2,2025-04-28T15:58:00Z,
A1936,0380,45.35,3,2025-10-12T23:09:00Z,paid
A0628,0556,480.0,7,2025-04-23T20:16:00Z,Refunded
A3744,0702,237.08,5,2025-11-01T13:10:00Z,
A4044,0549,441.34,5,2025-11-30T18:36:00Z,PAID
A3470,0583,361.74,8,2025-07-11T02:27:00Z,Paid
A3708,0647,155.61,4,2025-04-26T05:34:00Z,refund
A0164,0158,13.26,8,2025-08-26T16:34:00Z,
A0598,0657,133.95,7,2025-12-03T00:56:00Z,Paid
A2300,0611,24.52,5,2025-01-05T03:21:00Z,PAID
A3163,0695,391.58,1,2025-03-23T11:27:00Z,refund
A2927,0894,284.84,6,2025-12-11T02:12:00Z,PAID
A4382,0989,202.97,3,2025-02-06T03:23:00Z,refunded
A0228,0889,412.44,5,2025-04-13T01:09:00Z,refund
A0169,0751,335.64,5,2025-04-17T16:57:00Z,refunded
A1633,0726,312.35,4,2025-05-28T09:39:00Z,Pending
A2271,0677,255.07,3,2025-10-25T08:29:00Z,refund
A1115,0381,269.61,3,2025-05-26T12:24:00Z,Refunded
A1013,0552,51.91,8,2025-07-22T15:41:00Z,refunded
A2339,0288,294.85,6,2025-08-31T01:38:00Z,
A0058,0149,41.08,6,2025-07-08T16:04:00Z,Pending
A3124,0600,319.38,4,2025-10-18T13:34:00Z,Pending
A1237,0201,381.17,8,,Paid
A2888,0550,146.26,9,2025-09-29T15:16:00Z,PAID
A0161,0522,388.05,6,2025-03-07T17:51:00Z,refunded
A1364,0701,100.9,9,2025-10-23T21:39:00Z,Refunded
A1132,0421,314.15,3,2025-04-01T23:13:00Z,refund
A1728,0077,320.4,7,2025-07-29T19:29:00Z,Pending
A0040,0298,,9,2025-03-30T21:40:00Z,refunded
A1576,0992,342.54,3,2025-09-02T08:32:00Z,Pending
A0332,0847,446.5,7,2025-05-13T08:29:00Z,paid
A2108,0964,384.09,8,2025-07-31T13:34:00Z,Paid
A1328,0213,81.29,6,2025-08-31T00:43:00Z,refund
A1287,0101,273.98,4,,Paid
A4083,0401,96.82,3,2025-09-26T22:06:00Z,Refunded
A2492,0192,334.72,4,2025-08-01T08:58:00Z,Pending
A0208,0583,,1,,paid
A1625,0715,163.3,9,2025-07-06T19:33:00Z,refund
A0316,0985,29.37,8,2025-08-25T23:06:00Z,Paid
A1395,0499,209.74,1,2025-04-05T08:56:00Z,paid
A1606,0197,85.22,5,2025-12-09T13:05:00Z,paid
A3850,0290,255.12,7,2025-03-02T19:58:00Z,Pending
A4863,0775,475.22,2,2025-06-16T12:35:00Z,Paid
A4635,0602,352.77,3,2025-12-10T21:54:00Z,PAID
A3561,0477,109.94,8,2025-08-08T04:44:00Z,refund
A4747,0991,134.12,6,,Refunded
A1039,0286,250.67,5,2025-02-17T14:48:00Z,paid
A1605,0784,315.29,4,2025-05-26T14:17:00Z,PAID
A1815,0151,472.26,3,2025-10-10T20:30:00Z,refunded
A1045,0625,263.4,9,2025-04-07T18:54:00Z,Pending
A0516,0807,366.82,2,2025-05-27T20:44:00Z,PAID
A1458,0203,333.3,4,2025-03-26T01:45:00Z,refund
A1958,0371,460.66,1,2025-10-13T09:19:00Z,Paid
A4075,0678,494.42,,2025-02-03T09:43:00Z,Paid
A4778,0659,479.57,9,2025-03-01T00:16:00Z,refund
A1573,0743,41.25,5,2025-07-16T04:52:00Z,Paid
A4620,0804,310.44,3,2025-07-20T08:24:00Z,refunded
A0411,0846,,2,2025-08-13T04:21:00Z,Paid
A4155,0777,28.04,,2025-07-11T14:47:00Z,Refunded
A2190,0745,10.65,8,2025-06-27T05:53:00Z,refund
A2599,0853,281.66,4,2025-11-14T08:26:00Z,paid
A2536,0939,479.93,4,2025-03-13T05:47:00Z,Pending
A4804,0020,358.15,9,2025-10-08T21:36:00Z,Paid
A0368,0270,17.76,1,2025-11-02T05:51:00Z,refunded
A4465,0907,56.26,4,2025-10-15T12:18:00Z,PAID
A1628,0634,190.31,5,2025-11-13T23:08:00Z,Pending
A1796,0886,360.52,,2025-11-25T11:37:00Z,refund
A1668,0247,32.81,2,,Pending
A4866,0590,447.37,5,2025-09-28T11:08:00Z,refund
A2260,0745,401.57,1,2025-04-10T13:15:00Z,refund
A0020,0118,48.71,,,Paid
A3841,0134,401.95,7,2025-10-20T08:46:00Z,Paid
A4082,0699,112.84,1,2025-03-20T03:41:00Z,refund
A3501,0231,,7,2025-06-17T13:03:00Z,PAID
A1048,0570,399.27,2,2025-11-26T17:27:00Z,Refunded
A1941,0976,240.48,7,,refunded
A2517,0799,179.59,7,2025-08-04T23:15:00Z,paid
A1042,0258,349.65,,2025-03-02T17:50:00Z,Pending
A3949,0091,315.6,7,2025-04-08T20:41:00Z,refund
A4850,0887,299.01,2,2025-10-07T05:54:00Z,Pending
A3598,0263,244.35,4,2025-07-20T00:23:00Z,Pending
A1067,0094,261.48,1,2025-05-18T22:37:00Z,Pending
A0278,0331,338.93,8,2025-09-23T07:35:00Z,refunded
A2344,0921,352.25,2,2025-02-20T02:43:00Z,Pending
A1699,0266,28.13,8,2025-11-23T10:25:00Z,Pending
A2068,0538,433.41,9,2025-06-03T11:10:00Z,refund
A2993,0408,458.03,3,2025-02-19T04:04:00Z,paid
A4497,0190,172.7,3,,
A3191,0993,299.97,9,2025-06-17T06:56:00Z,PAID
A3828,0936,362.27,4,2025-03-20T03:46:00Z,Refunded
A4624,0364,56.46,3,2025-02-19T06:55:00Z,Pending
A3281,0010,52.15,2,2025-03-29T11:05:00Z,
A0731,0553,97.5,6,2025-07-08T11:00:00Z,Refunded
A2554,0225,361.41,1,2025-04-28T13:39:00Z,Refunded
A3075,0967,469.97,5,,Pending
A3385,0642,73.22,5,,Paid
A1658,0500,279.96,1,2025-02-15T10:18:00Z,refunded
A4556,0262,18.99,9,2025-04-05T09:28:00Z,paid
A2036,0827,445.58,8,2025-06-30T15:13:00Z,
A1149,0233,423.69,7,2025-04-04T15:06:00Z,refund
A0207,0007,249.18,1,2025-09-10T06:30:00Z,refunded
A0173,0957,289.9,9,2025-01-28T09:29:00Z,PAID
A0547,0925,391.95,3,2025-08-29T18:17:00Z,refunded
A0063,0020,,6,2025-01-31T00:04:00Z,
A0021,0383,393.64,1,2025-07-12T02:45:00Z,paid
A1126,0120,394.79,6,2025-04-09T09:45:00Z,
A3666,0614,230.81,,2025-06-17T13:48:00Z,refund
A4867,0394,36.88,7,2025-07-18T10:23:00Z,Paid
A1895,0991,270.67,1,2025-04-20T05:06:00Z,Paid
A3340,0785,123.58,6,2025-02-24T10:53:00Z,refunded
A0230,0574,,5,2025-01-02T02:56:00Z,refund
A0311,0403,357.56,2,2025-06-05T00:29:00Z,refund
A4808,0410,245.53,7,2025-10-29T09:57:00Z,paid
A2663,0516,265.64,5,2025-07-12T02:10:00Z,Refunded
A0986,0889,172.59,8,2025-05-11T02:23:00Z,refund
A1810,0294,311.72,4,2025-07-08T23:25:00Z,paid
A0783,0614,44.53,8,2025-05-29T02:36:00Z,Pending
A1196,0653,233.26,,2025-03-27T09:49:00Z,Refunded
A0404,0591,278.49,2,2025-08-27T12:35:00Z,PAID
A0742,0534,127.13,2,2025-07-11T13:17:00Z,PAID
A0116,0888,475.92,,2025-09-06T19:18:00Z,refunded
A0018,0230,128.8,7,2025-09-12T20:05:00Z,paid
A2364,0047,465.87,5,2025-06-21T20:11:00Z,Refunded
A1558,0859,155.82,5,2025-09-23T09:27:00Z,Pending
A0734,0528,,4,2025-05-27T04:49:00Z,paid
A1342,0463,52.94,9,2025-07-07T13:42:00Z,PAID
A2396,0458,223.16,6,2025-07-11T00:49:00Z,Pending
A0902,0556,,3,2025-04-02T05:05:00Z,Pending
A2840,0955,125.03,4,2025-07-09T12:46:00Z,Pending
A4496,0758,16.09,4,2025-08-10T00:05:00Z,paid
A0043,0080,242.95,9,2025-12-16T21:12:00Z,Pending
A1478,0109,247.25,1,2025-07-07T13:57:00Z,PAID
A0521,0212,336.74,,2025-12-21T09:48:00Z,refund
A2482,0644,226.34,4,2025-03-21T02:06:00Z,PAID
A0765,0945,102.5,9,2025-02-15T20:40:00Z,Paid
A3004,0725,490.17,9,2025-02-08T21:57:00Z,PAID
A0590,0973,374.86,2,2025-04-02T20:46:00Z,paid
A4258,0458,407.95,5,2025-06-22T05:26:00Z,paid
A1944,0482,48.99,8,,paid
A3608,0581,220.73,4,2025-02-25T16:44:00Z,paid
A4052,0025,278.01,6,2025-10-15T00:43:00Z,Refunded
A0365,0608,162.46,3,2025-03-02T20:04:00Z,refunded
A1723,0327,195.31,1,2025-09-04T19:17:00Z,Paid
A3431,0624,477.29,5,2025-12-22T20:33:00Z,Refunded
A1282,0489,357.68,8,,PAID
A0220,0845,375.72,6,2025-02-27T07:16:00Z,Paid
A3721,0825,16.28,7,2025-10-07T15:06:00Z,Pending
A4292,0426,367.2,4,2025-04-01T08:46:00Z,Pending
A3368,0562,287.55,9,2025-04-16T15:35:00Z,Refunded
A3732,0085,298.2,2,,refunded
A1185,0729,383.68,,2025-09-10T16:38:00Z,
A0434,0448,225.88,7,2025-01-06T16:22:00Z,refund
A4185,0007,430.1,2,2025-10-03T03:00:00Z,paid
A1193,0494,83.31,4,2025-02-25T04:23:00Z,PAID
A4739,0365,457.15,9,2025-01-22T15:59:00Z,refund
A3483,0564,230.91,8,2025-06-07T07:39:00Z,paid
A0687,0333,464.75,3,2025-07-01T16:45:00Z,Pending
A4871,0901,174.54,6,2025-03-25T07:58:00Z,paid
A2751,0983,,1,2025-05-19T02:08:00Z,paid
A2610,0512,341.74,2,2025-09-25T23:49:00Z,PAID
A2527,0558,95.04,1,2025-01-06T06:33:00Z,Paid
A3241,0999,331.67,8,2025-03-29T01:54:00Z,refunded
A0129,0418,438.84,4,2025-03-05T16:47:00Z,Refunded
A3427,0968,250.52,8,2025-04-01T19:20:00Z,refund
A2933,0825,381.64,,2025-11-20T02:44:00Z,Refunded
A3261,0779,100.93,,2025-11-15T07:45:00Z,PAID
A2870,0282,16.74,,2025-08-17T13:12:00Z,PAID
A2330,0371,448.51,8,2025-10-22T01:37:00Z,PAID
A2640,0059,132.67,1,2025-12-14T10:52:00Z,refund
A3632,0971,161.09,5,,refund
A3725,0521,,,2025-01-23T06:38:00Z,refund
A1091,0151,411.36,9,2025-12-02T19:41:00Z,PAID
A3356,0810,346.61,,2025-01-19T00:49:00Z,PAID
A2899,0102,49.43,9,2025-03-14T06:06:00Z,refund
A2313,0904,428.99,6,2025-03-21T22:14:00Z,refunded
A1915,0417,,4,2025-01-17T07:40:00Z,refund
A2768,0035,10.98,,2025-12-13T11:10:00Z,refunded
A3047,0804,116.76,7,2025-10-08T03:41:00Z,refund
A3417,0684,311.5,3,2025-11-03T02:42:00Z,PAID
A3637,0965,468.03,8,2025-12-21T03:17:00Z,PAID
A0780,0585,349.02,,2025-11-03T22:47:00Z,Paid
A1844,0506,306.38,1,2025-07-15T07:51:00Z,PAID
A1019,0133,168.27,5,2025-06-16T09:30:00Z,Paid
A0886,0479,233.32,3,2025-03-16T22:20:00Z,paid
A1804,0834,,2,2025-05-21T03:49:00Z,Pending
A2917,0350,151.5,4,2025-11-26T10:27:00Z,paid
A3015,0309,58.43,9,2025-07-07T05:04:00Z,Paid
A3997,0385,,5,2025-09-25T16:09:00Z,Paid
A1789,0054,148.88,7,2025-07-31T04:14:00Z,Pending
A2904,0333,477.74,5,2025-02-21T00:17:00Z,Paid
A3802,0751,479.66,1,2025-05-29T04:16:00Z,paid
A3249,0319,485.52,,2025-07-24T00:23:00Z,Pending
A3253,0064,425.9,6,2025-03-26T04:53:00Z,Refunded
A0437,0007,203.37,1,2025-06-25T10:16:00Z,paid
A4224,0648,474.07,,2025-04-09T20:07:00Z,refunded
A3951,0105,447.04,,2025-10-15T10:41:00Z,Refunded
A4973,0693,425.15,2,2025-04-01T13:59:00Z,refund
A2120,0536,208.63,7,2025-08-12T03:38:00Z,Refunded
A1314,0497,196.29,2,2025-12-05T21:38:00Z,Refunded
A2501,0842,123.5,8,2025-05-03T07:47:00Z,Refunded
A1586,0391,143.03,4,2025-11-19T14:29:00Z,Paid
A1210,0781,35.12,3,2025-09-24T17:25:00Z,refund
A0835,0383,35.63,9,2025-01-06T17:07:00Z,Refunded
A1877,0810,448.05,2,,refund
A3342,0855,70.76,3,,refund
A4750,0413,,8,,paid
A0381,0557,124.27,3,2025-07-09T02:18:00Z,refunded
A0195,0588,252.33,3,2025-09-05T10:15:00Z,
A3484,0938,321.88,8,2025-02-07T08:15:00Z,paid
A3977,0297,,2,2025-02-15T20:54:00Z,Pending
A4761,0311,178.14,5,2025-10-03T13:26:00Z,PAID
A3108,0175,70.07,2,2025-04-19T20:12:00Z,Paid
A4860,0179,396.47,7,2025-03-27T01:09:00Z,paid
A4533,0060,274.12,7,,Pending
A4794,0541,,7,2025-06-30T14:21:00Z,refunded
A4093,0372,408.44,6,2025-05-07T02:03:00Z,refunded
A2645,0598,229.86,3,2025-02-06T13:34:00Z,
A0857,0397,269.73,1,2025-08-07T02:33:00Z,Paid
A2710,0630,369.44,6,2025-03-23T08:09:00Z,Pending
A0685,0929,,9,2025-06-25T07:39:00Z,refunded
A0450,0697,20.69,4,2025-06-17T22:57:00Z,Refunded
A3456,0116,,6,2025-07-16T17:44:00Z,Refunded
A4798,0407,84.15,,2025-10-06T20:05:00Z,
A2319,0160,460.71,5,2025-02-02T09:05:00Z,refunded
A3477,0788,83.73,1,2025-01-01T12:30:00Z,Pending
A0445,0662,59.32,8,2025-03-07T03:22:00Z,Refunded
A0877,0602,151.93,2,2025-06-07T06:00:00Z,refund
A0192,0073,33.79,,2025-06-06T01:42:00Z,
A0338,0240,302.6,6,2025-12-18T15:03:00Z,PAID
A4027,0838,38.19,8,2025-10-04T09:40:00Z,refunded
A1413,0634,,3,2025-01-23T16:33:00Z,
A3544,0649,307.07,3,,PAID
A3445,0094,367.51,1,2025-06-25T00:06:00Z,Pending
A0094,0188,221.67,8,2025-10-10T22:16:00Z,refunded
A3344,0356,337.42,7,2025-02-10T15:49:00Z,refunded
A0021,0383,393.64,1,2025-07-12T07:45:00Z,refunded
A1740,0201,106.61,7,2025-07-28T01:04:00Z,Refunded
A3599,0187,185.49,5,2025-09-25T06:44:00Z,refund
A2408,0500,435.07,7,2025-06-06T21:51:00Z,refund
A4279,0865,213.1,3,2025-02-19T04:52:00Z,PAID
A0084,0450,451.38,9,2025-08-21T17:34:00Z,refund
A2295,0349,307.83,7,2025-02-11T15:52:00Z,refunded
A2938,0652,95.72,,,paid
A2135,0248,90.58,1,2025-10-30T08:08:00Z,Pending
A1932,0438,394.05,,2025-06-08T09:45:00Z,
A0548,0774,491.4,7,2025-12-15T17:52:00Z,PAID
A3164,0441,54.34,4,2025-04-28T05:42:00Z,Pending
A4014,0990,441.53,6,2025-12-14T04:44:00Z,Pending
A4097,0227,449.73,7,2025-05-28T04:42:00Z,refunded
A0823,0387,,1,2025-10-24T15:20:00Z,refund
A0013,0937,328.91,7,2025-11-04T23:31:00Z,paid
A1167,0504,170.42,7,2025-04-14T15:15:00Z,refund
A0810,0124,352.59,8,2025-04-27T01:22:00Z,refunded
